model,adapter,task,method,ttc,signal,bin,bin_position,mean,sem,n
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,32.0,action_p,7,1.0,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,0,0.0,0.3915753480929043,0.03826469418957927,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,1,0.14285714285714285,0.36236759799146323,0.03743263177936706,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,2,0.2857142857142857,0.16670759490801604,0.024755856229230433,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,3,0.42857142857142855,0.19892969994327392,0.027650070204323418,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,4,0.5714285714285714,0.1921038285791458,0.033969736920868465,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,5,0.7142857142857143,0.16355388104344745,0.03265669265391244,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,6,0.8571428571428571,0.229663065271067,0.03799821118448645,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,7,1.0,0.5415422553907798,0.037590316900192794,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,0,0.0,0.011677541336393916,0.0070755771240450524,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,1,0.14285714285714285,0.015741077415006792,0.011039338613725443,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,2,0.2857142857142857,0.0016223497508005252,0.0013665110478177395,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,3,0.42857142857142855,0.0030839184836174253,0.0028156894003719514,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,4,0.5714285714285714,0.18378479613473722,0.04108994239210162,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,5,0.7142857142857143,0.17304494479283106,0.039753464557979484,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,6,0.8571428571428571,0.3081439585321001,0.04656575029160332,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,7,1.0,0.8530731662105229,0.0355972433642551,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,0,0.0,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,1,0.14285714285714285,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,2,0.2857142857142857,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,3,0.42857142857142855,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,4,0.5714285714285714,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,5,0.7142857142857143,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,6,0.8571428571428571,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,7,1.0,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,action_p,0,0.0,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,action_p,1,0.14285714285714285,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,action_p,2,0.2857142857142857,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,action_p,3,0.42857142857142855,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,action_p,4,0.5714285714285714,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,action_p,5,0.7142857142857143,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,action_p,6,0.8571428571428571,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,action_p,7,1.0,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,0,0.0,0.3501945523639775,0.03768892086529059,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,1,0.14285714285714285,0.31288742839416883,0.03508519253775032,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,2,0.2857142857142857,0.1346701955963297,0.026956101733240815,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,3,0.42857142857142855,0.15015978477693145,0.02824234590053616,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,4,0.5714285714285714,0.12868683398979,0.025499744350627282,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,5,0.7142857142857143,0.13608329391851604,0.025223308916632044,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,6,0.8571428571428571,0.21276954248588512,0.03102870174621057,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,7,1.0,0.5821949357691008,0.0323008345090039,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,0,0.0,0.012337876764164927,0.00865504232658326,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,1,0.14285714285714285,0.012248822019530634,0.008656383645826868,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,2,0.2857142857142857,0.004025849205184482,0.0038167176306698716,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,3,0.42857142857142855,0.009400507489643958,0.00653571900881063,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,4,0.5714285714285714,0.2023175666347132,0.04300855474637828,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,5,0.7142857142857143,0.191645972040511,0.041807437511351006,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,6,0.8571428571428571,0.30919726196200453,0.04758844675392668,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,7,1.0,0.8450232466859321,0.03714548229446688,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,0,0.0,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,1,0.14285714285714285,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,2,0.2857142857142857,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,3,0.42857142857142855,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,4,0.5714285714285714,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,5,0.7142857142857143,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,6,0.8571428571428571,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,7,1.0,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,action_p,0,0.0,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,action_p,1,0.14285714285714285,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,action_p,2,0.2857142857142857,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,action_p,3,0.42857142857142855,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,action_p,4,0.5714285714285714,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,action_p,5,0.7142857142857143,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,action_p,6,0.8571428571428571,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,action_p,7,1.0,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,0,0.0,0.38690415006202034,0.03957139279530719,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,1,0.14285714285714285,0.310793168488317,0.039011017706491895,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,2,0.2857142857142857,0.17208747938894803,0.028807674237369508,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,3,0.42857142857142855,0.2099307057837532,0.029820354490563396,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,4,0.5714285714285714,0.23783566455329583,0.033765980212873865,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,5,0.7142857142857143,0.2261128137464198,0.031450643280634835,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,6,0.8571428571428571,0.3036759693231639,0.03599564393271203,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,7,1.0,0.6107214347762713,0.0317090759676979,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,0,0.0,0.0035352686475056947,0.0015223121247285693,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,1,0.14285714285714285,0.0034509337170186343,0.0015241037335146136,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,2,0.2857142857142857,0.00030888832183750847,8.323796510358497e-05,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,3,0.42857142857142855,0.0002727220789881144,7.660580468561276e-05,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,4,0.5714285714285714,0.23825583090649627,0.0458808761056281,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,5,0.7142857142857143,0.2383308901249817,0.04587652703351298,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,6,0.8571428571428571,0.3467948460613794,0.05089129296447122,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,7,1.0,0.9025107844056275,0.03225858729388102,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,0,0.0,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,1,0.14285714285714285,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,2,0.2857142857142857,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,3,0.42857142857142855,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,4,0.5714285714285714,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,5,0.7142857142857143,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,6,0.8571428571428571,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,7,1.0,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,action_p,0,0.0,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,action_p,1,0.14285714285714285,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,action_p,2,0.2857142857142857,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,action_p,3,0.42857142857142855,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,action_p,4,0.5714285714285714,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,action_p,5,0.7142857142857143,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,action_p,6,0.8571428571428571,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,action_p,7,1.0,,0.0,0
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,0,0.0,0.3722585335941307,0.03834982217168519,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,1,0.14285714285714285,0.36179712911671996,0.0372997987044051,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,2,0.2857142857142857,0.15600704382238034,0.026874406815323364,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,3,0.42857142857142855,0.20831115473378034,0.0302063074640785,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,4,0.5714285714285714,0.1922990309319052,0.03339181935330482,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,5,0.7142857142857143,0.18157303600283956,0.03291089936162417,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,6,0.8571428571428571,0.28268076371337425,0.03835050906411999,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,7,1.0,0.6229996049872981,0.031295717629110716,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,0,0.0,0.02487526831432155,0.01271337639269407,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,1,0.14285714285714285,0.024793647584435138,0.012715111599915192,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,2,0.2857142857142857,0.005996786774759709,0.005749039917275173,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,3,0.42857142857142855,0.01705405431240237,0.012142983006442403,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,4,0.5714285714285714,0.21504035213134035,0.04418014380073966,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,5,0.7142857142857143,0.20465816227742215,0.04304605196299618,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,6,0.8571428571428571,0.3274048603645375,0.048636155761391284,90
LlamaMix10,mix10,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,7,1.0,0.8646002861381924,0.03410635661976366,90
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,reasoning_p,0,0.0,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,reasoning_p,1,0.14285714285714285,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,reasoning_p,2,0.2857142857142857,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,reasoning_p,3,0.42857142857142855,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,reasoning_p,4,0.5714285714285714,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,reasoning_p,5,0.7142857142857143,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,reasoning_p,6,0.8571428571428571,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,reasoning_p,7,1.0,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,action_p,0,0.0,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,action_p,1,0.14285714285714285,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,action_p,2,0.2857142857142857,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,action_p,3,0.42857142857142855,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,action_p,4,0.5714285714285714,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,action_p,5,0.7142857142857143,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,action_p,6,0.8571428571428571,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,action_p,7,1.0,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,reasoning_entropy,0,0.0,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,reasoning_entropy,1,0.14285714285714285,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,reasoning_entropy,2,0.2857142857142857,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,reasoning_entropy,3,0.42857142857142855,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,reasoning_entropy,4,0.5714285714285714,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,reasoning_entropy,5,0.7142857142857143,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,reasoning_entropy,6,0.8571428571428571,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,reasoning_entropy,7,1.0,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,action_entropy,0,0.0,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,action_entropy,1,0.14285714285714285,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,action_entropy,2,0.2857142857142857,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,action_entropy,3,0.42857142857142855,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,action_entropy,4,0.5714285714285714,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,action_entropy,5,0.7142857142857143,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,action_entropy,6,0.8571428571428571,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_baseline,,action_entropy,7,1.0,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,0,0.0,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,1,0.14285714285714285,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,2,0.2857142857142857,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,3,0.42857142857142855,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,4,0.5714285714285714,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,5,0.7142857142857143,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,6,0.8571428571428571,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_p,7,1.0,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,action_p,0,0.0,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,action_p,1,0.14285714285714285,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,action_p,2,0.2857142857142857,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,action_p,3,0.42857142857142855,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,action_p,4,0.5714285714285714,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,action_p,5,0.7142857142857143,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,action_p,6,0.8571428571428571,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,action_p,7,1.0,,0.0,0
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,0,0.0,0.38309853655151377,0.04075999577383414,90
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,1,0.14285714285714285,0.36647275517323596,0.03971064241404505,90
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,2,0.2857142857142857,0.04014214107120667,0.02015698953389013,90
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,3,0.42857142857142855,0.1133026090137156,0.025690258536454767,90
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,4,0.5714285714285714,0.0008471337812380106,0.0005018991695614647,90
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,5,0.7142857142857143,0.0008526011416542205,0.0005018230724313772,90
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,6,0.8571428571428571,0.054481333181518446,0.020830403011637452,90
LlamaMix50,mix50,pick_and_place_simple,react_ttc_monitored,8.0,reasoning_entropy,7,1.0,0.030691974477494513,0.0022188330562372413,90
